Gene	c2	c4	c3	Anc3	Anc2	c1	c5	Anc4	Anc1
c1_GNAT2	1	2	1	1	1	1	1	1	1
c1_GRAP2	1	2	1	1	1	1	1	1	1
c1_GUCY1B1	1	2	1	1	1	1	1	1	1
c1_HCG14	1	2	1	1	1	1	1	1	1
c1_HCG17	1	2	1	1	1	1	1	1	1
c1_HCG20	1	2	1	1	1	1	1	1	1
c1_HMCN1	1	2	1	1	1	1	1	1	1
c1_HTR1A	1	2	1	1	1	1	1	1	1
c1_IQCJ	1	2	1	1	1	1	1	1	1
c1_KCNV1	1	2	1	1	1	1	1	1	1
c1_LINC002481	1	2	1	1	1	1	1	1	1
c1_LINC00348	1	2	1	1	1	1	1	1	1
c1_LINC00589	1	2	1	1	1	1	1	1	1
c1_LINC00703	1	2	1	1	1	1	1	1	1
c1_LINC01063	1	2	1	1	1	1	1	1	1
c1_LINC01229	1	2	1	1	1	1	1	1	1
c1_LINC02259	1	2	1	1	1	1	1	1	1
c1_LINC02352	1	2	1	1	1	1	1	1	1
c1_LINC02398	1	2	1	1	1	1	1	1	1
c1_LMO3	1	2	1	1	1	1	1	1	1
c1_LMX1A	1	2	1	1	1	1	1	1	1
c1_LYZL4	1	2	1	1	1	1	1	1	1
c1_MCF2L-AS1	1	2	1	1	1	1	1	1	1
c1_MFAP3	1	2	1	1	1	1	1	1	1
c1_MUC16	1	2	1	1	1	1	1	1	1
c1_NPPC	1	2	1	1	1	1	1	1	1
c1_PCDHA11	1	2	1	1	1	1	1	1	1
c1_PCDHGA9	1	2	1	1	1	1	1	1	1
c1_PHEX-AS1	1	2	1	1	1	1	1	1	1
c1_PLIN4	1	2	1	1	1	1	1	1	1
c1_PRG4	1	2	1	1	1	1	1	1	1
c1_PRICKLE1	1	2	1	1	1	1	1	1	1
c1_PRR4	1	2	1	1	1	1	1	1	1
c1_RASGRF2-AS1	1	2	1	1	1	1	1	1	1
c1_RDH16	1	2	1	1	1	1	1	1	1
c1_RNF180	1	2	1	1	1	1	1	1	1
c1_RNF219-AS1	1	2	1	1	1	1	1	1	1
c1_RUSC1-AS1	1	2	1	1	1	1	1	1	1
c1_SAMD3	1	2	1	1	1	1	1	1	1
c1_SEMA3D	1	2	1	1	1	1	1	1	1
c1_SIX4	1	2	1	1	1	1	1	1	1
c1_SLC6A15	1	2	1	1	1	1	1	1	1
c1_SNX16	1	2	1	1	1	1	1	1	1
c1_SOX30	1	2	1	1	1	1	1	1	1
c1_SPDYA	1	2	1	1	1	1	1	1	1
c1_STK4-AS1	1	2	1	1	1	1	1	1	1
c1_SYNE1-AS1	1	2	1	1	1	1	1	1	1
c1_TAB3-AS2	1	2	1	1	1	1	1	1	1
c1_TINAGL1	1	2	1	1	1	1	1	1	1
c1_TMC1	1	2	1	1	1	1	1	1	1
c1_TMEM236	1	2	1	1	1	1	1	1	1
c1_TMEM56-RWDD3	1	2	1	1	1	1	1	1	1
c1_USP6	1	2	1	1	1	1	1	1	1
c1_ZNF549	1	2	1	1	1	1	1	1	1
DUMMY64	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC003035.2	2	1	1	1	1	1	2	1	1
c1_MCOLN3	2	1	1	1	1	1	2	1	1
c1_AC084782.2	2	1	1	1	1	1	2	1	1
c1_AC124067.4	2	1	1	1	1	1	2	1	1
c1_NPHS1	2	1	1	1	1	1	2	1	1
c1_CALM2	2	1	1	1	1	1	2	1	1
c1_PRR22	2	1	1	1	1	1	2	1	1
c1_CLNK	2	1	1	1	1	1	2	1	1
c1_RAB26	2	1	1	1	1	1	2	1	1
c1_DLGAP2	2	1	1	1	1	1	2	1	1
c1_SERPIND1	2	1	1	1	1	1	2	1	1
c1_STARD13	2	1	1	1	1	1	2	1	1
c1_ERICH6	2	1	1	1	1	1	2	1	1
c1_LINC02417	2	1	1	1	1	1	2	1	1
c1_IQCA1	2	1	1	1	1	1	2	1	1
c1_HIST1H4I	2	1	1	1	1	1	2	1	1
c1_AL365204.2	2	1	1	1	1	1	2	1	1
c1_AC093591.2	2	1	1	1	1	1	2	1	1
c1_FAM225B	2	1	1	1	1	1	2	1	1
c1_YWHAZ	2	1	1	1	1	1	2	1	1
c1_ZNF165	2	1	1	1	1	1	2	1	1
c1_GALR2	2	1	1	1	1	1	2	1	1
c1_KRTCAP3	2	1	1	1	1	1	2	1	1
c1_AC092757.3	2	1	1	1	1	1	2	1	1
c1_AP001527.1	2	1	1	1	1	1	2	1	1
c1_MLPH	2	1	1	1	1	1	2	1	1
c1_LNCSRLR	2	1	1	1	1	1	2	1	1
c1_AC016252.1	2	1	1	1	1	1	2	1	1
c1_MIRLET7BHG	2	1	1	1	1	1	2	1	1
c1_AC008494.3	2	1	1	1	1	1	2	1	1
DUMMY65	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC097359.2	2	2	1	1	1	1	1	1	1
c1_LINC01208	2	2	1	1	1	1	1	1	1
c1_LINC01422	2	2	1	1	1	1	1	1	1
c1_ARHGAP15	2	2	1	1	1	1	1	1	1
c1_FPGT-TNNI3K	2	2	1	1	1	1	1	1	1
c1_SYT5	2	2	1	1	1	1	1	1	1
c1_LY86-AS1	2	2	1	1	1	1	1	1	1
c1_ERICH6B	2	2	1	1	1	1	1	1	1
c1_LINC01554	2	2	1	1	1	1	1	1	1
c1_TSPOAP1-AS1	2	2	1	1	1	1	1	1	1
c1_GIPC2	2	2	1	1	1	1	1	1	1
DUMMY66	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC007611.1	1	1	2	1	1	2	1	1	1
c1_AC091057.3	1	1	2	1	1	2	1	1	1
c1_AC007920.2	1	1	2	1	1	2	1	1	1
c1_KCNJ16	1	1	2	1	1	2	1	1	1
c1_CRB1	1	1	2	1	1	2	1	1	1
c1_AL035681.1	1	1	2	1	1	2	1	1	1
c1_NOP2	1	1	2	1	1	2	1	1	1
c1_LINC01970	1	1	2	1	1	2	1	1	1
c1_AL022238.2	1	1	2	1	1	2	1	1	1
c1_IGFL2	1	1	2	1	1	2	1	1	1
c1_CMTM5	1	1	2	1	1	2	1	1	1
c1_ARHGEF11	1	1	2	1	1	2	1	1	1
c1_ACR	1	1	2	1	1	2	1	1	1
c1_AP003086.1	1	1	2	1	1	2	1	1	1
c1_AC129507.2	1	1	2	1	1	2	1	1	1
c1_FETUB	1	1	2	1	1	2	1	1	1
c1_SERPINB9P1	1	1	2	1	1	2	1	1	1
c1_PTGIR	1	1	2	1	1	2	1	1	1
c1_AL136304.1	1	1	2	1	1	2	1	1	1
c1_AC113194.1	1	1	2	1	1	2	1	1	1
c1_AC024257.4	1	1	2	1	1	2	1	1	1
c1_GNG12-AS1	1	1	2	1	1	2	1	1	1
c1_SLC2A9	1	1	2	1	1	2	1	1	1
c1_SHISA9	1	1	2	1	1	2	1	1	1
c1_FHL2	1	1	2	1	1	2	1	1	1
c1_AC106047.1	1	1	2	1	1	2	1	1	1
c1_AC020637.1	1	1	2	1	1	2	1	1	1
DUMMY67	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC010168.1	1	1	1	1	1	1	3	1	1
c1_HIST1H2AM	1	1	1	1	1	1	3	1	1
c1_AL358113.1	1	1	1	1	1	1	3	1	1
c1_AC097460.1	1	1	1	1	1	1	3	1	1
c1_AL360182.2	1	1	1	1	1	1	3	1	1
c1_AL139193.2	1	1	1	1	1	1	3	1	1
c1_LINC01186	1	1	1	1	1	1	3	1	1
c1_SLFN11	1	1	1	1	1	1	3	1	1
c1_AC083973.1	1	1	1	1	1	1	3	1	1
c1_AL139424.1	1	1	1	1	1	1	3	1	1
c1_PRIM1	1	1	1	1	1	1	3	1	1
c1_LINC01447	1	1	1	1	1	1	3	1	1
c1_AL136309.4	1	1	1	1	1	1	3	1	1
DUMMY68	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC010275.1	1	1	2	1	1	1	2	1	1
c1_CTBP1-AS	1	1	2	1	1	1	2	1	1
c1_EGOT	1	1	2	1	1	1	2	1	1
c1_AL034374.1	1	1	2	1	1	1	2	1	1
c1_AC130324.3	1	1	2	1	1	1	2	1	1
c1_ASB9	1	1	2	1	1	1	2	1	1
c1_AC092053.3	1	1	2	1	1	1	2	1	1
c1_AC090907.2	1	1	2	1	1	1	2	1	1
c1_AC104938.1	1	1	2	1	1	1	2	1	1
c1_AC104984.3	1	1	2	1	1	1	2	1	1
c1_AC092364.1	1	1	2	1	1	1	2	1	1
c1_AC016394.2	1	1	2	1	1	1	2	1	1
c1_CFLAR-AS1	1	1	2	1	1	1	2	1	1
c1_AC036108.3	1	1	2	1	1	1	2	1	1
c1_EGR2	1	1	2	1	1	1	2	1	1
c1_LINC00346	1	1	2	1	1	1	2	1	1
c1_LINC01901	1	1	2	1	1	1	2	1	1
c1_AC069224.1	1	1	2	1	1	1	2	1	1
c1_ERBB3	1	1	2	1	1	1	2	1	1
c1_LINC00691	1	1	2	1	1	1	2	1	1
c1_RGS5	1	1	2	1	1	1	2	1	1
c1_AL121936.1	1	1	2	1	1	1	2	1	1
c1_CBLN3	1	1	2	1	1	1	2	1	1
c1_AC234772.3	1	1	2	1	1	1	2	1	1
c1_F2RL2	1	1	2	1	1	1	2	1	1
c1_TEX14	1	1	2	1	1	1	2	1	1
c1_MMP7	1	1	2	1	1	1	2	1	1
c1_ESR1	1	1	2	1	1	1	2	1	1
c1_FOXD1	1	1	2	1	1	1	2	1	1
c1_ZNF704	1	1	2	1	1	1	2	1	1
c1_ANKRD20A1	1	1	2	1	1	1	2	1	1
DUMMY69	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC097478.2	1	1	2	1	1	3	1	1	1
c1_PRICKLE3	1	1	2	1	1	3	1	1	1
c1_TMC6	1	1	2	1	1	3	1	1	1
c1_AC103746.1	1	1	2	1	1	3	1	1	1
c1_METTL7A	1	1	2	1	1	3	1	1	1
c1_VEPH1	1	1	2	1	1	3	1	1	1
c1_CPA1	1	1	2	1	1	3	1	1	1
c1_TREM2	1	1	2	1	1	3	1	1	1
c1_COL23A1	1	1	2	1	1	3	1	1	1
DUMMY70	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC002064.1	3	1	1	1	3	3	3	3	3
c1_SKA1	3	1	1	1	3	3	3	3	3
c1_SLCO2A1	3	1	1	1	3	3	3	3	3
c1_SERPINA11	3	1	1	1	3	3	3	3	3
c1_AC097480.1	3	1	1	1	3	3	3	3	3
c1_AC093388.1	3	1	1	1	3	3	3	3	3
c1_AL590648.3	3	1	1	1	3	3	3	3	3
c1_H1FOO	3	1	1	1	3	3	3	3	3
c1_ITGB7	3	1	1	1	3	3	3	3	3
c1_LINC00445	3	1	1	1	3	3	3	3	3
c1_SRARP	3	1	1	1	3	3	3	3	3
c1_AC022034.2	3	1	1	1	3	3	3	3	3
DUMMY71	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC002076.1	1	1	1	1	1	3	1	1	1
c1_LBX2-AS1	1	1	1	1	1	3	1	1	1
c1_AC020909.2	1	1	1	1	1	3	1	1	1
c1_LINC00092	1	1	1	1	1	3	1	1	1
c1_C16orf74	1	1	1	1	1	3	1	1	1
c1_LINC01393	1	1	1	1	1	3	1	1	1
c1_AC108865.2	1	1	1	1	1	3	1	1	1
c1_LINC00659	1	1	1	1	1	3	1	1	1
c1_C1orf61	1	1	1	1	1	3	1	1	1
c1_LINC01338	1	1	1	1	1	3	1	1	1
c1_AL157400.2	1	1	1	1	1	3	1	1	1
c1_Z97205.2	1	1	1	1	1	3	1	1	1
c1_UBD	1	1	1	1	1	3	1	1	1
c1_GCNT3	1	1	1	1	1	3	1	1	1
c1_AC004771.2	1	1	1	1	1	3	1	1	1
c1_TRPV4	1	1	1	1	1	3	1	1	1
c1_WNT7A	1	1	1	1	1	3	1	1	1
c1_GDF3	1	1	1	1	1	3	1	1	1
c1_AL354707.2	1	1	1	1	1	3	1	1	1
c1_AF240627.1	1	1	1	1	1	3	1	1	1
c1_PPP1R14A	1	1	1	1	1	3	1	1	1
c1_AIF1	1	1	1	1	1	3	1	1	1
c1_PRSS57	1	1	1	1	1	3	1	1	1
c1_RSPH6A	1	1	1	1	1	3	1	1	1
c1_DBX2	1	1	1	1	1	3	1	1	1
c1_AC090844.2	1	1	1	1	1	3	1	1	1
c1_AP005120.1	1	1	1	1	1	3	1	1	1
c1_ICAM2	1	1	1	1	1	3	1	1	1
c1_HIST1H2AL	1	1	1	1	1	3	1	1	1
c1_AC097478.3	1	1	1	1	1	3	1	1	1
c1_AC092127.2	1	1	1	1	1	3	1	1	1
c1_MSX2	1	1	1	1	1	3	1	1	1
c1_CCL18	1	1	1	1	1	3	1	1	1
c1_DWORF	1	1	1	1	1	3	1	1	1
c1_TESC	1	1	1	1	1	3	1	1	1
c1_SYT8	1	1	1	1	1	3	1	1	1
c1_AC068535.1	1	1	1	1	1	3	1	1	1
c1_F3	1	1	1	1	1	3	1	1	1
c1_TM4SF18	1	1	1	1	1	3	1	1	1
c1_TNNI2	1	1	1	1	1	3	1	1	1
c1_AC011139.1	1	1	1	1	1	3	1	1	1
c1_DENND2D	1	1	1	1	1	3	1	1	1
c1_SGCG	1	1	1	1	1	3	1	1	1
c1_S100P	1	1	1	1	1	3	1	1	1
c1_AC010285.1	1	1	1	1	1	3	1	1	1
c1_PPY	1	1	1	1	1	3	1	1	1
c1_CXCR2	1	1	1	1	1	3	1	1	1
c1_PGM5	1	1	1	1	1	3	1	1	1
c1_CTXN3	1	1	1	1	1	3	1	1	1
c1_LINC00942	1	1	1	1	1	3	1	1	1
c1_BIRC7	1	1	1	1	1	3	1	1	1
c1_AL356277.3	1	1	1	1	1	3	1	1	1
c1_MYCL	1	1	1	1	1	3	1	1	1
c1_AC025038.1	1	1	1	1	1	3	1	1	1
c1_NOS3	1	1	1	1	1	3	1	1	1
c1_CLRN1	1	1	1	1	1	3	1	1	1
c1_PAX8	1	1	1	1	1	3	1	1	1
c1_CSF3R	1	1	1	1	1	3	1	1	1
c1_DIO3OS	1	1	1	1	1	3	1	1	1
c1_SLC13A5	1	1	1	1	1	3	1	1	1
c1_SLPI	1	1	1	1	1	3	1	1	1
c1_AC068205.1	1	1	1	1	1	3	1	1	1
c1_NMU	1	1	1	1	1	3	1	1	1
c1_CLIP1-AS1	1	1	1	1	1	3	1	1	1
c1_LINC00524	1	1	1	1	1	3	1	1	1
c1_ZNF750	1	1	1	1	1	3	1	1	1
c1_GPR20	1	1	1	1	1	3	1	1	1
c1_AL357507.1	1	1	1	1	1	3	1	1	1
c1_MOCOS	1	1	1	1	1	3	1	1	1
c1_CD79B	1	1	1	1	1	3	1	1	1
c1_NCCRP1	1	1	1	1	1	3	1	1	1
c1_CLDN4	1	1	1	1	1	3	1	1	1
c1_NEUROG3	1	1	1	1	1	3	1	1	1
c1_ACKR3	1	1	1	1	1	3	1	1	1
c1_MTTP	1	1	1	1	1	3	1	1	1
c1_AC133785.1	1	1	1	1	1	3	1	1	1
c1_MMP3	1	1	1	1	1	3	1	1	1
c1_CCDC63	1	1	1	1	1	3	1	1	1
c1_AL445072.1	1	1	1	1	1	3	1	1	1
c1_MIR548XHG	1	1	1	1	1	3	1	1	1
c1_AC023794.3	1	1	1	1	1	3	1	1	1
c1_LYZL2	1	1	1	1	1	3	1	1	1
c1_AC023794.1	1	1	1	1	1	3	1	1	1
c1_LY75	1	1	1	1	1	3	1	1	1
c1_CALCB	1	1	1	1	1	3	1	1	1
c1_LRRC32	1	1	1	1	1	3	1	1	1
c1_AC003092.1	1	1	1	1	1	3	1	1	1
c1_INHBE	1	1	1	1	1	3	1	1	1
c1_APOBEC3D	1	1	1	1	1	3	1	1	1
c1_IGDCC3	1	1	1	1	1	3	1	1	1
c1_AC099489.3	1	1	1	1	1	3	1	1	1
DUMMY72	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC006305.1	2	1	1	1	1	2	1	1	1
c1_PRMT5-AS1	2	1	1	1	1	2	1	1	1
c1_PRX	2	1	1	1	1	2	1	1	1
c1_DM1-AS	2	1	1	1	1	2	1	1	1
c1_AC061992.1	2	1	1	1	1	2	1	1	1
c1_MS4A7	2	1	1	1	1	2	1	1	1
c1_OVOL1-AS1	2	1	1	1	1	2	1	1	1
c1_DENND6A-AS1	2	1	1	1	1	2	1	1	1
c1_AL590226.2	2	1	1	1	1	2	1	1	1
c1_AC092198.1	2	1	1	1	1	2	1	1	1
c1_AL583808.1	2	1	1	1	1	2	1	1	1
c1_AC090825.1	2	1	1	1	1	2	1	1	1
c1_HOXA-AS3	2	1	1	1	1	2	1	1	1
c1_AMBP	2	1	1	1	1	2	1	1	1
c1_HSPB6	2	1	1	1	1	2	1	1	1
c1_AC013652.1	2	1	1	1	1	2	1	1	1
c1_MARCO	2	1	1	1	1	2	1	1	1
c1_CLEC4C	2	1	1	1	1	2	1	1	1
c1_FAM86B2	2	1	1	1	1	2	1	1	1
c1_SP5	2	1	1	1	1	2	1	1	1
c1_SCGN	2	1	1	1	1	2	1	1	1
c1_AL132800.1	2	1	1	1	1	2	1	1	1
c1_LINC01607	2	1	1	1	1	2	1	1	1
c1_CCDC129	2	1	1	1	1	2	1	1	1
c1_LINC01419	2	1	1	1	1	2	1	1	1
c1_CASQ2	2	1	1	1	1	2	1	1	1
c1_JADRR	2	1	1	1	1	2	1	1	1
c1_CASP4	2	1	1	1	1	2	1	1	1
c1_FRMPD2	2	1	1	1	1	2	1	1	1
c1_TMEM176B	2	1	1	1	1	2	1	1	1
c1_SOWAHB	2	1	1	1	1	2	1	1	1
c1_AC079354.1	2	1	1	1	1	2	1	1	1
c1_INMT	2	1	1	1	1	2	1	1	1
c1_ZC3H12A	2	1	1	1	1	2	1	1	1
c1_GPR146	2	1	1	1	1	2	1	1	1
DUMMY73	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_ABHD3	2	2	2	2	2	2	3	3	2
c1_SPATA33	2	2	2	2	2	2	3	3	2
c1_TGFB3	2	2	2	2	2	2	3	3	2
c1_FEN1	2	2	2	2	2	2	3	3	2
c1_COMMD4	2	2	2	2	2	2	3	3	2
c1_POLA2	2	2	2	2	2	2	3	3	2
c1_DDX60	2	2	2	2	2	2	3	3	2
c1_RPA3	2	2	2	2	2	2	3	3	2
c1_SGMS2	2	2	2	2	2	2	3	3	2
c1_DPY19L1	2	2	2	2	2	2	3	3	2
c1_LIG1	2	2	2	2	2	2	3	3	2
c1_KIF20B	2	2	2	2	2	2	3	3	2
c1_INAVA	2	2	2	2	2	2	3	3	2
c1_HIST1H2AG	2	2	2	2	2	2	3	3	2
c1_HAUS6	2	2	2	2	2	2	3	3	2
c1_ARL6IP6	2	2	2	2	2	2	3	3	2
c1_NUCB2	2	2	2	2	2	2	3	3	2
c1_NASP	2	2	2	2	2	2	3	3	2
c1_AC098818.2	2	2	2	2	2	2	3	3	2
c1_PLK4	2	2	2	2	2	2	3	3	2
c1_CDKN3	2	2	2	2	2	2	3	3	2
c1_PHTF1	2	2	2	2	2	2	3	3	2
c1_CBR3	2	2	2	2	2	2	3	3	2
c1_GINS3	2	2	2	2	2	2	3	3	2
c1_VRK1	2	2	2	2	2	2	3	3	2
c1_TMCO4	2	2	2	2	2	2	3	3	2
c1_GINS1	2	2	2	2	2	2	3	3	2
c1_NPNT	2	2	2	2	2	2	3	3	2
c1_TRAIP	2	2	2	2	2	2	3	3	2
c1_GINS2	2	2	2	2	2	2	3	3	2
DUMMY74	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC013724.1	3	1	1	1	1	1	2	1	1
c1_KRT77	3	1	1	1	1	1	2	1	1
c1_OGN	3	1	1	1	1	1	2	1	1
c1_AP003716.1	3	1	1	1	1	1	2	1	1
c1_KCNRG	3	1	1	1	1	1	2	1	1
c1_KNCN	3	1	1	1	1	1	2	1	1
DUMMY75	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC024257.3	1	1	2	1	1	2	2	2	2
c1_SPN	1	1	2	1	1	2	2	2	2
c1_CLCF1	1	1	2	1	1	2	2	2	2
c1_TBC1D10A	1	1	2	1	1	2	2	2	2
c1_BCL2L14	1	1	2	1	1	2	2	2	2
c1_ALS2CL	1	1	2	1	1	2	2	2	2
DUMMY76	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_BLM	2	1	1	1	1	3	3	3	3
c1_TTK	2	1	1	1	1	3	3	3	3
c1_MRPL23-AS1	2	1	1	1	1	3	3	3	3
c1_PKN3	2	1	1	1	1	3	3	3	3
c1_SKA3	2	1	1	1	1	3	3	3	3
c1_TROAP	2	1	1	1	1	3	3	3	3
c1_TACC3	2	1	1	1	1	3	3	3	3
c1_KIF18B	2	1	1	1	1	3	3	3	3
DUMMY77	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC007365.1	1	2	1	1	1	1	2	1	1
c1_AD000671.3	1	2	1	1	1	1	2	1	1
c1_ZMYND15	1	2	1	1	1	1	2	1	1
c1_FNDC7	1	2	1	1	1	1	2	1	1
c1_AC046168.1	1	2	1	1	1	1	2	1	1
c1_STMN1	1	2	1	1	1	1	2	1	1
c1_AC106782.2	1	2	1	1	1	1	2	1	1
c1_PCDHGB5	1	2	1	1	1	1	2	1	1
c1_AC104958.2	1	2	1	1	1	1	2	1	1
c1_AC099811.3	1	2	1	1	1	1	2	1	1
c1_SLCO4C1	1	2	1	1	1	1	2	1	1
c1_AC037487.1	1	2	1	1	1	1	2	1	1
c1_POC1B-AS1	1	2	1	1	1	1	2	1	1
c1_CALML6	1	2	1	1	1	1	2	1	1
DUMMY78	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AADAC	1	3	3	3	1	1	1	1	1
c1_COL8A1	1	3	3	3	1	1	1	1	1
c1_TRAV41	1	3	3	3	1	1	1	1	1
c1_AC011700.1	1	3	3	3	1	1	1	1	1
c1_ALDH1A3	1	3	3	3	1	1	1	1	1
c1_AC100791.3	1	3	3	3	1	1	1	1	1
c1_KLKB1	1	3	3	3	1	1	1	1	1
c1_AFP	1	3	3	3	1	1	1	1	1
c1_CARD6	1	3	3	3	1	1	1	1	1
c1_AC138150.2	1	3	3	3	1	1	1	1	1
c1_AL135923.2	1	3	3	3	1	1	1	1	1
c1_LINC00052	1	3	3	3	1	1	1	1	1
c1_PI15	1	3	3	3	1	1	1	1	1
c1_AC079760.2	1	3	3	3	1	1	1	1	1
DUMMY79	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC007613.1	1	1	1	1	1	2	2	1	1
c1_ATP11C	1	1	1	1	1	2	2	1	1
c1_LTC4S	1	1	1	1	1	2	2	1	1
c1_LY6E	1	1	1	1	1	2	2	1	1
c1_AC100800.1	1	1	1	1	1	2	2	1	1
c1_AL391069.2	1	1	1	1	1	2	2	1	1
c1_HIP1	1	1	1	1	1	2	2	1	1
c1_LINC00565	1	1	1	1	1	2	2	1	1
c1_DHRS13	1	1	1	1	1	2	2	1	1
c1_SPHK1	1	1	1	1	1	2	2	1	1
c1_SYNE3	1	1	1	1	1	2	2	1	1
c1_AL021707.7	1	1	1	1	1	2	2	1	1
c1_HRC	1	1	1	1	1	2	2	1	1
c1_MAP4K2	1	1	1	1	1	2	2	1	1
c1_AC107959.2	1	1	1	1	1	2	2	1	1
c1_IGSF9	1	1	1	1	1	2	2	1	1
c1_LINC01224	1	1	1	1	1	2	2	1	1
c1_LINC02029	1	1	1	1	1	2	2	1	1
c1_SLC25A15	1	1	1	1	1	2	2	1	1
c1_AC009902.2	1	1	1	1	1	2	2	1	1
c1_PLCXD1	1	1	1	1	1	2	2	1	1
c1_CCNE1	1	1	1	1	1	2	2	1	1
c1_EEF1B2	1	1	1	1	1	2	2	1	1
c1_TADA1	1	1	1	1	1	2	2	1	1
c1_TMEM200B	1	1	1	1	1	2	2	1	1
c1_AC069234.2	1	1	1	1	1	2	2	1	1
c1_RNF24	1	1	1	1	1	2	2	1	1
c1_CHRNA10	1	1	1	1	1	2	2	1	1
c1_PTPN6	1	1	1	1	1	2	2	1	1
c1_AC226118.1	1	1	1	1	1	2	2	1	1
c1_EYA2	1	1	1	1	1	2	2	1	1
c1_USP49	1	1	1	1	1	2	2	1	1
c1_TSGA10IP	1	1	1	1	1	2	2	1	1
c1_AC072061.1	1	1	1	1	1	2	2	1	1
c1_FBLN2	1	1	1	1	1	2	2	1	1
c1_ZNF726	1	1	1	1	1	2	2	1	1
c1_WDYHV1	1	1	1	1	1	2	2	1	1
c1_FASTKD3	1	1	1	1	1	2	2	1	1
c1_AL136038.3	1	1	1	1	1	2	2	1	1
c1_ZNF250	1	1	1	1	1	2	2	1	1
c1_ZNF695	1	1	1	1	1	2	2	1	1
c1_AC074135.1	1	1	1	1	1	2	2	1	1
c1_PLEKHF1	1	1	1	1	1	2	2	1	1
c1_CCDC17	1	1	1	1	1	2	2	1	1
c1_FUT4	1	1	1	1	1	2	2	1	1
c1_ZSCAN20	1	1	1	1	1	2	2	1	1
c1_ZNF783	1	1	1	1	1	2	2	1	1
c1_FMNL3	1	1	1	1	1	2	2	1	1
c1_NTF4	1	1	1	1	1	2	2	1	1
c1_C9orf50	1	1	1	1	1	2	2	1	1
c1_MADCAM1	1	1	1	1	1	2	2	1	1
c1_ATP23	1	1	1	1	1	2	2	1	1
DUMMY80	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_ASB10	1	1	3	1	1	1	1	1	1
c1_NPY	1	1	3	1	1	1	1	1	1
c1_LIX1-AS1	1	1	3	1	1	1	1	1	1
c1_MMP10	1	1	3	1	1	1	1	1	1
c1_LINC01480	1	1	3	1	1	1	1	1	1
DUMMY82	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_ARHGEF39	1	1	1	1	1	2	3	3	3
c1_C18orf54	1	1	1	1	1	2	3	3	3
c1_NRGN	1	1	1	1	1	2	3	3	3
c1_HIST1H3F	1	1	1	1	1	2	3	3	3
c1_ART5	1	1	1	1	1	2	3	3	3
c1_TCF19	1	1	1	1	1	2	3	3	3
c1_CHAF1B	1	1	1	1	1	2	3	3	3
c1_RAD54B	1	1	1	1	1	2	3	3	3
c1_CENPI	1	1	1	1	1	2	3	3	3
c1_PRC1	1	1	1	1	1	2	3	3	3
c1_CENPE	1	1	1	1	1	2	3	3	3
c1_PRR11	1	1	1	1	1	2	3	3	3
c1_CDCA3	1	1	1	1	1	2	3	3	3
c1_FIGNL1	1	1	1	1	1	2	3	3	3
c1_ZNF732	1	1	1	1	1	2	3	3	3
c1_ZNF724	1	1	1	1	1	2	3	3	3
c1_FAM83D	1	1	1	1	1	2	3	3	3
c1_PARPBP	1	1	1	1	1	2	3	3	3
c1_C5orf34	1	1	1	1	1	2	3	3	3
DUMMY83	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AURKB	2	1	1	1	2	3	3	3	3
c1_BIRC5	2	1	1	1	2	3	3	3	3
c1_KIF2C	2	1	1	1	2	3	3	3	3
c1_CCNA2	2	1	1	1	2	3	3	3	3
c1_ERCC6L	2	1	1	1	2	3	3	3	3
c1_NCAPG	2	1	1	1	2	3	3	3	3
c1_NCAPH	2	1	1	1	2	3	3	3	3
c1_DEPDC1	2	1	1	1	2	3	3	3	3
c1_EXO1	2	1	1	1	2	3	3	3	3
c1_SPC25	2	1	1	1	2	3	3	3	3
c1_ORC1	2	1	1	1	2	3	3	3	3
c1_ESCO2	2	1	1	1	2	3	3	3	3
c1_MRGPRF	2	1	1	1	2	3	3	3	3
c1_CENPA	2	1	1	1	2	3	3	3	3
c1_KIF23	2	1	1	1	2	3	3	3	3
c1_CD300A	2	1	1	1	2	3	3	3	3
DUMMY87	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC009158.1	1	2	2	2	1	1	1	1	1
c1_NOMO2	1	2	2	2	1	1	1	1	1
c1_AKR1B10	1	2	2	2	1	1	1	1	1
