ffinal3...1.	WTCa_vs_WT	WT_vs_WTFK	WT_vs_cna1	WT_vs_crz1	WTCa_vs_WTFK	WTCa_vs_cna1	WTCa_vs_crz1	WTFK_vs_cna1	WTFK_vs_crz1	cna1_vs_crz1
CAGL0L04114g	0.0180848243	-0.1484085414	-0.1846781057	-0.0430448231	-0.1303237171	-0.1665932814	-0.0249599988	-0.0362695643000000	0.1053637183	0.1416332826
CAGL0L04136g	-0.0258307622000001	-0.282308077900000	-0.6052609157	0.0173047024000001	-0.3081388401	-0.6310916779	-0.00852605979999992	-0.3229528378	0.2996127803	0.6225656181
CAGL0L04158g	0.0649820806	0.1447016242	0.2671569715	0.0848693584	0.2096837048	0.3321390521	0.149851439	0.1224553473	-0.0598322658000001	-0.1822876131
CAGL0L04180g	-0.0357248656999999	0.0783623846	0.1879947824	0.2723670578	0.0426375189	0.1522699167	0.2366421921	0.1096323978	0.1940046732	0.0843722754
CAGL0L04202g	-0.0246219299000000	-0.1122534953	-0.0240454633999999	0.0982138353	-0.1368754252	-0.0486673932999999	0.0735919054	0.0882080319000001	0.2104673306	0.1222592987
CAGL0L04224g	0.0799421818	-0.0172532396	-0.0209311871	0.0466655515	0.0626889422	0.0590109947	0.1266077333	-0.00367794750000001	0.0639187911	0.0675967386
CAGL0L04246g	0.0292180025999999	-0.1110168912	0.0953624573000001	0.0857682120000001	-0.0817988886	0.1245804599	0.1149862146	0.206379348500000	0.1967851032	-0.00959424530000001
CAGL0L04268g	-0.0727582883	0.0166293895000000	0.2262866539	-0.3121318202	-0.0561288988	0.1535283656	-0.3848901085	0.2096572644	-0.3287612097	-0.5384184741
CAGL0L04290g	0.1065032926	-0.0963175676	-0.093049201	-0.0459535193	0.0101857250000000	0.0134540916000000	0.0605497733	0.00326836659999998	0.0503640483	0.0470956817
CAGL0L04312g	0.0439384575	0.0906247656	0.309608743	-0.0238649645999999	0.134563223100000	0.3535472005	0.0200734928999999	0.2189839774	-0.1144897302	-0.3334737076
CAGL0L04334g	0.1879174882	-0.2930387948	-0.0102293645999999	0.0421573796000001	-0.105121306600000	0.1776881236	0.2300748678	0.2828094302	0.3351961744	0.0523867442
CAGL0L04356g	0.1258064075	-0.055821279	-0.0300359272000000	0.0263539732000000	0.0699851285	0.0957704803	0.1521603807	0.0257853518000000	0.0821752522	0.0563899004
CAGL0L04378g	1.7990738288	-0.5717109661	-0.9018335123	-0.2894094703	1.2273628627	0.8972403165	1.5096643585	-0.3301225462	0.2823014958	0.612424042
CAGL0L04400g	-0.1259680947	0.2133457839	0.2626257577	0.1515881957	0.0873776892	0.136657663	0.025620101	0.0492799738000001	-0.0617575882	-0.111037562
CAGL0L04422g	0.1109788582	0.0696372907	-0.0221379046	-0.1279757164	0.1806161489	0.0888409536	-0.0169968582	-0.0917751953	-0.1976130071	-0.1058378118
CAGL0L04444g	-0.268663282	0.2234227302	0.1900799953	-0.0594323455	-0.0452405517999999	-0.0785832866999999	-0.3280956275	-0.0333427348999999	-0.2828550757	-0.2495123408
CAGL0L04466g	-0.0990411228	0.0832638629	0.0542593418	-0.1979655855	-0.0157772599000000	-0.044781781	-0.2970067083	-0.0290045211000001	-0.2812294484	-0.2522249273
CAGL0L04488g	0.2093006685	0.0207143234000000	-0.025619243	0.0293092786	0.2300149919	0.1836814255	0.2386099471	-0.0463335664	0.00859495520000001	0.0549285216
CAGL0L04510g	0.1634332834	0.0290547932999999	-0.0719453199	-0.049105071	0.1924880767	0.0914879635	0.1143282124	-0.1010001132	-0.0781598643	0.0228402489000000
CAGL0L04532g	0.2322482061	-0.1270190027	-0.0611838772999999	0.0595194001000001	0.1052292034	0.1710643288	0.2917676062	0.0658351254000001	0.1865384028	0.1207032774
CAGL0L04554g	0.1774838156	0.0215899738999999	0.2014672105	0.0810199997	0.1990737895	0.3789510261	0.2585038153	0.1798772366	0.05943002580	-0.1204472108
CAGL0L04576g	0.2524105765	-0.0871610835	-0.2975857731	-0.0970543749	0.165249493	-0.0451751966	0.1553562016	-0.2104246896	-0.00989329139999993	0.2005313982
CAGL0L04598g	-0.5693194651	0.5795725585	0.9689275733	0.101292564600000	0.0102530934	0.3996081082	-0.4680269005	0.3893550148	-0.4782799939	-0.8676350087
CAGL0L04620g	0.1036394297	-0.1639326757	0.0221741018000001	-0.0147566029000000	-0.060293246	0.1258135315	0.0888828268	0.1861067775	0.1491760728	-0.0369307047
CAGL0L04642g	-0.2188423632	0.2262285745	0.5129784694	-0.2841914996	0.00738621130000007	0.2941361062	-0.5030338628	0.2867498949	-0.5104200741	-0.797169969
CAGL0L04664g	0.3769355878	-0.0211937155000000	0.1597119485	-0.3223299597	0.3557418723	0.5366475363	0.0546056280999998	0.180905664	-0.3011362442	-0.4820419082
CAGL0L04686g	-0.3773797844	0.0938480224000003	-0.115273176800000	0.269117405500000	-0.283531762	-0.4926529612	-0.108262378900000	-0.2091211992	0.1752693831	0.384390582300000
CAGL0L04708g	0.0750615963	0.2550254555	0.4112242532	0.3346556706	0.330087051800000	0.4862858495	0.4097172669	0.1561987977	0.0796302151000001	-0.0765685825999999
CAGL0L04730g	-0.1830810385	0.124799596	0.5273615646	0.1797363259	-0.0582814425	0.3442805261	-0.00334471259999988	0.4025619686	0.0549367299000002	-0.3476252387
CAGL0L04752g	0.1876690349	-0.3523315637	-0.0995779348999998	0.1336423395	-0.1646625288	0.0880911000000001	0.3213113744	0.2527536288	0.4859739032	0.2332202744
CAGL0L04774g	0.161092859	-0.0998739513	0.00216167690000007	0.0450852909000001	0.0612189077	0.1632545359	0.2061781499	0.1020356282	0.1449592422	0.0429236140000000
CAGL0L04796g	0.2574195	-0.0548917052999999	0.0173474438000001	-0.0335972404999998	0.2025277947	0.2747669438	0.2238222595	0.0722391491000001	0.0212944648000002	-0.0509446842999998
CAGL0L04818g	-0.2603559906	0.1037247483	0.2091827447	0.0173393999000001	-0.1566312423	-0.0511732459	-0.2430165907	0.1054579964	-0.0863853484	-0.1918433448
CAGL0L04840g	0.00398896789999997	0.0365337491000001	-0.1137296019	-0.1607234653	0.040522717	-0.109740634	-0.1567344974	-0.150263351	-0.1972572144	-0.0469938633999999
CAGL0L04862g	-0.1032472808	-0.0218797548000001	0.124063760400000	-0.0867267084000001	-0.1251270356	0.0208164796000000	-0.1899739892	0.1459435152	-0.0648469536000001	-0.2107904688
CAGL0L04884g	0.0702736262	0.0549037056999999	0.2097750038	-0.0631559183	0.1251773319	0.28004863	0.00711770789999995	0.1548712981	-0.118059624	-0.2729309221
CAGL0L04928g	-0.1270942843	-0.1211531516	-0.146660435900000	0.1148169197	-0.2482474359	-0.2737547202	-0.0122773646000000	-0.0255072842999999	0.2359700713	0.2614773556
CAGL0L04950g	-0.220052572	-0.0964274982999998	-0.135424344300000	0.0673278306000001	-0.3164800703	-0.3554769163	-0.1527247414	-0.038996846	0.1637553289	0.2027521749
CAGL0L04994g	0.0502245108	-0.1332408456	-0.2539779692	-0.1452919794	-0.0830163348	-0.2037534584	-0.0950674686	-0.1207371236	-0.0120511338000000	0.1086859898
CAGL0L05016g	0.6096644532	-0.186220744600000	-0.5004540269	-0.4357401328	0.4234437086	0.109210426300000	0.1739243204	-0.3142332823	-0.2495193882	0.0647138941
CAGL0L05038g	0.440943695	0.00514630499999995	-0.1451630984	-0.1927056206	0.44609	0.2957805966	0.2482380744	-0.1503094034	-0.1978519256	-0.0475425222
CAGL0L05060g	0.0367314047	-0.0850133138	-0.1000790022	-0.0168595163	-0.0482819091	-0.0633475975	0.0198718884	-0.0150656884	0.0681537975	0.0832194859
CAGL0L05082g	-0.0893933069	0.0447929726	0.0608149386	0.1150746794	-0.0446003343	-0.0285783683	0.0256813725	0.0160219660000000	0.0702817068000001	0.0542597408
CAGL0L05104g	-0.0625852645	0.0651010462	0.0908801544	0.0477769794	0.00251578170000001	0.0282948899	-0.0148082851	0.0257791082000000	-0.0173240668000000	-0.043103175
CAGL0L05126g	0.0742163454	0.0504296245	0.2124122066	-0.0375502592	0.1246459699	0.286628552	0.0366660862	0.1619825821	-0.0879798837	-0.2499624658
CAGL0L05148g	0.3585568364	-0.1202849517	-0.0442910650000000	-0.0844746699	0.2382718847	0.3142657714	0.2740821665	0.0759938867000001	0.0358102818000001	-0.0401836048999999
CAGL0L05170g	-0.0822395286	-0.00542298759999996	-0.2874316532	-0.0174827188	-0.0876625161999999	-0.3696711818	-0.0997222474	-0.2820086656	-0.0120597312	0.2699489344
CAGL0L05192g	0.1886869795	-0.0406458822999999	-0.0487783457999999	-0.140813802400000	0.1480410972	0.1399086337	0.0478731771	-0.0081324634999999	-0.1001679201	-0.0920354566
CAGL0L05214g	-0.201688236	-0.0681286311999999	0.2592676379	0.0341343163000000	-0.2698168672	0.0575794019000001	-0.1675539197	0.3273962691	0.1022629475	-0.2251333216
CAGL0L05236g	-0.1994264882	-0.0478689272	0.2154926111	0.0574435759	-0.2472954154	0.0160661229000001	-0.1419829123	0.2633615383	0.1053125031	-0.1580490352
CAGL0L05258g	0.251189445	-0.0775295568	-0.264837474	-0.0263741662	0.1736598882	-0.013648029	0.2248152788	-0.1873079172	0.0511553906	0.2384633078
CAGL0L05280g	0.121100535	-0.2052451533	-0.0382427636000000	0.0565492594	-0.0841446183	0.0828577714	0.1776497944	0.1670023897	0.2617944127	0.094792023
CAGL0L05302g	-0.029514497	-0.0338722623	0.00172864529999998	-0.0874334255	-0.0633867593	-0.0277858517	-0.1169479225	0.0356009076	-0.0535611632000001	-0.0891620708
CAGL0L05324g	-0.3274638064	0.2642880772	0.2685666769	0.366884157	-0.0631757292	-0.0588971295	0.0394203506000000	0.00427859970000011	0.102596079800000	0.0983174801
CAGL0L05346g	0.1939564643	-0.2786508059	-0.5390632327	-0.0910592115999999	-0.0846943415999999	-0.3451067684	0.1028972527	-0.2604124268	0.1875915943	0.4480040211
CAGL0L05368g	-0.1407733677	0.0224283458	0.0218190846000000	0.1638894129	-0.1183450219	-0.1189542831	0.0231160452	-0.000609261199999973	0.1414610671	0.1420703283
CAGL0L05390g	-0.0512265249000001	0.1778086723	0.2711826632	-0.0645570084	0.1265821474	0.2199561383	-0.1157835333	0.0933739909	-0.2423656807	-0.3357396716
CAGL0L05412g	0.0134858449000000	-0.085252236	0.00767309369999986	0.0785887191999999	-0.0717663911	0.0211589385999999	0.0920745641	0.0929253296999999	0.1638409552	0.0709156255
CAGL0L05434g	-0.1081450774	0.113945328000000	-0.0440536555999999	0.1763611462	0.00580025060000001	-0.152198733	0.0682160688	-0.1579989836	0.0624158182	0.2204148018
CAGL0L05456g	0.2497943553	-0.0139215812000000	-0.1134555695	-0.0706211374999999	0.2358727741	0.1363387858	0.1791732178	-0.0995339883	-0.0566995562999999	0.0428344320000001
CAGL0L05478g	0.0359308672	-0.1824044269	-0.1083871905	-0.2453659629	-0.1464735597	-0.0724563233	-0.2094350957	0.0740172364	-0.0629615360000001	-0.1369787724
CAGL0L05500g	-0.0550297206	-0.1227597242	-0.2706120094	-0.231388975	-0.1777894448	-0.32564173	-0.2864186956	-0.1478522852	-0.1086292508	0.0392230344
CAGL0L05522g	-0.1279724791	0.1894384467	0.3741666132	-0.1402496415	0.0614659676000001	0.2461941341	-0.2682221206	0.1847281665	-0.3296880882	-0.5144162547
CAGL0L05544g	-0.0448524182999999	0.0804543568	-0.1126367091	-0.1262257605	0.0356019385	-0.1574891274	-0.1710781788	-0.1930910659	-0.2066801173	-0.0135890514
CAGL0L05566g	0.0499120525	-0.057463879	-0.2169667752	-0.0268001663	-0.0075518265	-0.1670547227	0.023111886200	-0.1595028962	0.0306637127	0.1901666089
CAGL0L05588g	0.1312301259	-0.1906471635	-0.1701971568	-0.0991631838	-0.0594170376	-0.0389670309	0.0320669421	0.0204500067000000	0.0914839797	0.071033973
CAGL0L05610g	-0.00706358380000003	-0.2091641288	-0.1486493791	0.0661253935999999	-0.2162277126	-0.1557129629	0.0590618098	0.0605147497	0.2752895224	0.2147747727
CAGL0L05632g	-0.2257561441	0.2547180027	0.1183561251	0.1832447436	0.0289618586	-0.107400019	-0.0425114005	-0.1363618776	-0.0714732591	0.0648886185
CAGL0L05654g	0.0588984805	-0.000982243899999922	0.0332225636000001	0.2536551593	0.0579162366	0.0921210441	0.3125536398	0.0342048075000001	0.2546374032	0.2204325957
CAGL0L05676g	0.0955342746	-0.1163264541	-0.0057168662999999	0.125792366	-0.0207921795000000	0.0898174083	0.2213266406	0.110609587800000	0.2421188201	0.1315092323
CAGL0L05698g	-0.0660954194	0.0668474663	0.1631420829	-0.0716623211000001	0.000752046900000035	0.0970466635	-0.1377577405	0.0962946166	-0.138509787400000	-0.234804404
CAGL0L05720g	-0.0346671408000001	0.3762544096	0.0884272937000001	0.3176455344	0.3415872688	0.0537601529	0.2829783936	-0.2878271159	-0.0586088751999997	0.22921824070
CAGL0L05742g	-0.1750804723	0.0276846000000000	0.0903420129	-0.0654598706999999	-0.1473958723	-0.0847384594	-0.240540343	0.0626574129	-0.0931444707	-0.1558018836
CAGL0L05786g	0.3079417901	-0.1638805325	-0.246524231	-0.2265384839	0.1440612576	0.0614175591	0.0814033062	-0.0826436985	-0.0626579514	0.0199857470999999
CAGL0L05808g	-0.0705107491	0.262201375	0.1615151921	0.00968297430000001	0.1916906259	0.0910044430000001	-0.0608277748	-0.100686182900000	-0.2525184007	-0.1518322178
CAGL0L05830g	0.3476378869	-1.0002658054	-1.1855016572	-0.6052755085	-0.6526279185	-0.8378637703	-0.2576376216	-0.185235851800000	0.3949902969	0.5802261487
CAGL0L05852g	0.0188565822	-0.1298866975	-0.1852987613	0.1003114215	-0.1110301153	-0.1664421791	0.1191680037	-0.0554120638	0.230198119	0.2856101828
CAGL0L05874g	0.08991172	-0.116143062	-0.0978880126	0.00121368109999995	-0.0262313420000000	-0.00797629260000004	0.0911254011	0.0182550493999999	0.1173567431	0.0991016937
CAGL0L05896g	0.1570099418	-0.0860853112	-0.0525609306	-0.0778958449	0.0709246306	0.1044490112	0.0791140969	0.0335243806	0.00818946629999997	-0.0253349143
CAGL0L05918g	0.0343102976	0.0974236546	-0.00510113369999995	0.0796927297	0.1317339522	0.02920916390	0.1140030273	-0.1025247883	-0.0177309248999999	0.0847938634
CAGL0L05940g	0.1245581618	-0.0309679125	-0.0200259876	-0.0167043181	0.0935902493	0.1045321742	0.1078538437	0.0109419249	0.0142635944	0.00332166950000001
CAGL0L05962g	0.0768745585	0.0374588963	0.0546152108	-0.1996920171	0.1143334548	0.1314897693	-0.1228174586	0.0171563145	-0.2371509134	-0.2543072279
CAGL0L05984g	-0.1233435692	0.0558454801999999	-0.1731211294	0.124095326500000	-0.067498089	-0.2964646986	0.000751757299999819	-0.2289666096	0.0682498462999999	0.2972164559
CAGL0L06006g	-0.0167054259000000	0.0409840002000001	-0.00500882299999987	-0.00365363559999985	0.0242785743	-0.0217142489000000	-0.0203590614999999	-0.0459928231999999	-0.0446376357999999	0.00135518740000008
CAGL0L06028g	-0.00531900329999999	0.1100248667	0.3741864786	0.0201644518999999	0.1047058634	0.3688674753	0.0148454486000000	0.2641616119	-0.0898604148	-0.3540220267
CAGL0L06050g	-0.127646658	-0.0256583543000001	-0.1208213833	0.2198826666	-0.1533050123	-0.2484680413	0.0922360086	-0.0951630290000001	0.2455410209	0.3407040499
CAGL0L06072g	-1.2248298777	-1.0619783715	-1.119444047	-0.155577127700000	-2.2868082492	-2.3442739247	-1.3804070054	-0.0574656755000004	0.9064012438	0.9638669193
CAGL0L06094g	0.0262045774	0.4818442001	0.3427442333	-0.3634438885	0.5080487775	0.3689488107	-0.3372393111	-0.1390999668	-0.8452880886	-0.7061881218
CAGL0L06116g	0.3131699562	0.00358797969999989	0.0154267674999999	-0.1729645675	0.3167579359	0.3285967237	0.140205388700000	0.0118387878000000	-0.1765525472	-0.188391335
CAGL0L06138g	1.1488606339	0.9952614681	1.3412983368	0.455315552	2.144122102	2.4901589707	1.6041761859	0.3460368687	-0.5399459161	-0.8859827848
CAGL0L06160g	0.255178955	-0.2721160783	0.00162962110000014	0.1547471777	-0.0169371233000000	0.2568085761	0.4099261327	0.2737456994	0.426863256	0.1531175566
CAGL0L06182g	-0.00404758179999998	0.0954364959	0.1927893535	0.0216788172999999	0.0913889141	0.1887417717	0.0176312355000000	0.0973528576	-0.0737576786	-0.1711105362
CAGL0L06204g	-0.0681010401	-0.1973094023	0.0313096175000002	0.2194310227	-0.2654104424	-0.0367914225999999	0.1513299826	0.228619019800000	0.416740425	0.1881214052
CAGL0L06226g	0.0867749297	-0.0191134687000000	0.0518996234999999	0.1762325264	0.067661461	0.138674553200000	0.2630074561	0.0710130922	0.1953459951	0.1243329029
CAGL0L06248g	-0.3172679322	0.2024693226	0.4066447036	0.0833089766	-0.1147986096	0.0893767714	-0.2339589556	0.204175381	-0.119160346	-0.323335727
CAGL0L06270g	0.0411763543000000	-0.129754966	0.1740626641	-0.0493758413	-0.0885786117	0.2152390184	-0.00819948700000005	0.3038176301	0.0803791247	-0.2234385054
CAGL0L06292g	-0.3762231542	0.4214318567	0.3588682443	-0.0317369551999999	0.0452087025000001	-0.0173549099000002	-0.4079601094	-0.0625636124000002	-0.4531688119	-0.3906051995
CAGL0L06314g	0.0995090573	-0.2125751786	-0.3742940615	-0.121910816600000	-0.1130661213	-0.2747850042	-0.0224017592999999	-0.1617188829	0.090664362	0.2523832449
CAGL0L06336g	-0.0123352558000000	-0.0553237692999999	0.1369950727	0.1402234753	-0.0676590250999999	0.1246598169	0.1278882195	0.192318842	0.1955472446	0.00322840259999997
CAGL0L06358g	-0.1478968517	0.2242388799	0.2743829461	0.219279880300000	0.0763420282	0.1264860944	0.0713830286000001	0.0501440662000002	-0.00495899959999982	-0.0551030657999998
CAGL0L06402g	0.0772208097	0.102135426	0.2402909688	0.1373788124	0.1793562357	0.3175117785	0.2145996221	0.1381555428	0.0352433864	-0.1029121564
CAGL0L06424g	-0.2815745105	-0.1156465087	0.0364454989	0.1530790608	-0.3972210192	-0.2451290116	-0.1284954497	0.1520920076	0.2687255695	0.11663356190
CAGL0L06446g	-0.0346058957000000	0.2121067608	0.3689634245	0.246947215	0.1775008651	0.3343575288	0.2123413193	0.156856663700000	0.0348404542000001	-0.1220162095
CAGL0L06468g	0.2920278842	-0.0469071187	0.0560572814999999	-0.2391553366	0.2451207655	0.3480851657	0.0528725476	0.1029644002	-0.1922482179	-0.2952126181
CAGL0L06490g	0.0576866945	-0.1281065524	0.1460776448	0.1260032506	-0.0704198579	0.2037643393	0.1836899451	0.2741841972	0.254109803	-0.0200743942000000
CAGL0L06512g	-0.0273127303	0.103367178100000	-0.0904051865	-0.1136124264	0.0760544478	-0.1177179168	-0.1409251567	-0.1937723646	-0.2169796045	-0.0232072399
CAGL0L06534g	0.3185443151	-0.310521322	-0.1113005003	0.0341637834	0.00802299309999993	0.2072438148	0.3527080985	0.1992208217	0.3446851054	0.1454642837
CAGL0L06556g	0.3041292803	-0.0328785682	-0.0137946184000000	0.00669107690000006	0.2712507121	0.2903346619	0.3108203572	0.0190839498000001	0.0395696451000001	0.0204856953000001
CAGL0L06578g	0.1526779647	-0.2560259795	-0.3351788772	-0.1269129141	-0.103348014800000	-0.1825009125	0.0257650506	-0.0791528977	0.1291130654	0.2082659631
CAGL0L06600g	-0.1482388614	0.375601394	0.5706980697	-0.0138486916000001	0.2273625326	0.4224592083	-0.162087553	0.1950966757	-0.3894500856	-0.5845467613
CAGL0L06622g	0.1438599114	-0.1055796291	-0.1969285165	-0.0145728745000001	0.0382802823000000	-0.0530686051	0.1292870369	-0.0913488874	0.0910067546	0.182355642
CAGL0L06644g	-0.1314309189	0.2329533909	0.484562658	0.2718245962	0.101522472	0.3531317391	0.1403936773	0.2516092671	0.0388712053000001	-0.2127380618
CAGL0L06666g	-0.8798523203	0.2952013968	0.4699687985	-1.1544749116	-0.5846509235	-0.4098835218	-2.0343272319	0.174767401700000	-1.4496763084	-1.6244437101
CAGL0L06688g	-0.0797310079	0.0711023041	-0.0100075903000000	0.0839668258	-0.00862870380000002	-0.0897385982	0.00423581790000005	-0.0811098944	0.0128645217000001	0.0939744161
CAGL0L06710g	-0.1496206696	0.242726493	-0.0272602450999999	0.231911726	0.093105823400	-0.1768809147	0.0822910564	-0.2699867381	-0.0108147669999998	0.2591719711
CAGL0L06732g	0.0458867378	-0.1984588313	0.0292501553000001	0.1165783703	-0.1525720935	0.0751368931000001	0.1624651081	0.2277089866	0.3150372016	0.087328215
CAGL0L06754g	-0.0864945865	-0.0314883379999999	-0.171834995	-0.0190402179999999	-0.1179829245	-0.2583295815	-0.1055348045	-0.140346657	0.0124481200000001	0.152794777
CAGL0L06776g	-0.5776428342	1.2541666212	1.4863676301	1.0709093195	0.676523787	0.9087247959	0.4932664853	0.2322010089	-0.1832573017	-0.4154583106
CAGL0L06798g	-0.2162084782	0.6145930379	0.8357256969	0.286571802	0.3983845597	0.6195172187	0.0703633238	0.221132659	-0.3280212359	-0.5491538949
CAGL0L06820g	-0.2380903289	0.0686735918	0.0553960537999999	0.2277352725	-0.1694167371	-0.1826942751	-0.0103550564000001	-0.0132775380000000	0.1590616807	0.1723392187
CAGL0L06842g	0.2638268766	0.0478313952	0.0322134862	0.0183573827	0.3116582718	0.2960403628	0.2821842593	-0.015617909	-0.0294740125	-0.0138561035000000
CAGL0L06864g	-1.3905106491	0.9466153302	1.1431703734	0.4922580443	-0.4438953189	-0.2473402757	-0.8982526048	0.1965550432	-0.4543572859	-0.6509123291
CAGL0L06886g	0.0363054178	0.06940656	0.023674611	0.0454585008	0.1057119778	0.0599800288	0.0817639186	-0.045731949	-0.0239480591999999	0.0217838898000000
CAGL0L06908g	0.0421320563	-0.1839716349	-0.0236200067000000	0.000492059900000023	-0.1418395786	0.0185120496	0.0426241162	0.1603516282	0.1844636948	0.0241120666
CAGL0L06930g	-0.3808213817	0.2250284241	0.4116018631	0.2350358301	-0.1557929576	0.0307804814	-0.1457855516	0.186573439	0.0100074060000000	-0.176566033
CAGL0L06952g	0.1813809798	-0.077399411	-0.0367631859000000	0.0105750752000001	0.1039815688	0.1446177939	0.191956055	0.0406362251000000	0.0879744862000001	0.0473382611
CAGL0L06974g	-0.1895360432	0.169593994800000	0.4999820514	-0.253080293900000	-0.0199420483999999	0.3104460082	-0.4426163371	0.3303880566	-0.4226742887	-0.7530623453
CAGL0L06996g	-0.0478499948	-0.0499303950000001	-0.0760371431	0.1593093278	-0.0977803898	-0.1238871379	0.111459333	-0.0261067481000000	0.2092397228	0.2353464709
CAGL0L07018g	0.1812018603	-0.2413154989	-0.0101568589000000	-0.1707554129	-0.0601136386	0.1710450014	0.0104464474	0.23115864	0.0705600860000001	-0.160598554
CAGL0L07040g	0.0430977195999999	-0.1889567427	-0.2206701814	0.0964924407	-0.1458590231	-0.1775724618	0.1395901603	-0.0317134387	0.2854491834	0.3171626221
CAGL0L07062g	-0.1402073612	-0.087620322	-0.1475722955	-0.0184320442000000	-0.2278276832	-0.2877796567	-0.1586394054	-0.0599519735	0.0691882778	0.1291402513
CAGL0L07084g	0.0912184377	-0.1647653605	0.0886388047	-0.1060260485	-0.0735469228	0.1798572424	-0.0148076108	0.2534041652	0.058739312	-0.1946648532
CAGL0L07106g	0.0782940264	0.1551463129	0.0188771928000000	0.0652468292000001	0.2334403393	0.0971712192	0.1435408556	-0.1362691201	-0.0898994836999999	0.0463696364000001
CAGL0L07128g	0.0948987921999999	0.1800819142	0.4122485869	-0.1573351439	0.2749807064	0.5071473791	-0.0624363517000001	0.2321666727	-0.3374170581	-0.5695837308
CAGL0L07150g	-0.0639166796	0.062056913	0.0636029871999999	-0.1424678233	-0.00185976659999999	-0.000313692399999997	-0.2063845029	0.00154607419999997	-0.2045247363	-0.2060708105
CAGL0L07172g	0.1644448232	-0.0349452702000000	-0.0637056351	-0.0553418775	0.129499553	0.1007391881	0.1091029457	-0.0287603649	-0.0203966073	0.0083637576
CAGL0L07194g	0.00793991210000003	-0.1163309172	-0.355549565	-0.2592274522	-0.1083910051	-0.3476096529	-0.2512875401	-0.2392186478	-0.142896535	0.0963221128
CAGL0L07216g	0.1126716559	-0.0294331654	0.00659417570000001	0.00467118509999999	0.0832384905	0.1192658316	0.117342841	0.0360273411000000	0.0341043505	-0.00192299060000003
CAGL0L07238g	0.1056097699	0.0172283114000000	0.1119383272	-0.0601041637	0.1228380813	0.2175480971	0.0455056062	0.0947100158	-0.0773324751	-0.1720424909
CAGL0L07260g	-0.0148958544	0.0571712340999999	-0.3624278236	-0.2401554299	0.0422753797000001	-0.377323678	-0.2550512843	-0.4195990577	-0.297326664	0.1222723937
CAGL0L07282g	-0.00507223799999999	-0.048408604	-0.1363280657	-0.1250871458	-0.053480842	-0.1414003037	-0.1301593838	-0.0879194617000001	-0.0766785418	0.0112409199000000
CAGL0L07304g	0.0458773879	-0.1274198176	-0.00872515029999996	0.0254216688000000	-0.0815424297	0.0371522376	0.0712990567	0.1186946673	0.1528414864	0.0341468191
CAGL0L07326g	0.1801447784	-0.3834123575	-0.2577647122	0.3337619231	-0.2032675791	-0.0776199337999999	0.5139067015	0.1256476453	0.7171742806	0.5915266353
CAGL0L07348g	0.12728724	-0.088816147	-0.1832276043	0.0475454352999999	0.038471093	-0.0559403643	0.1748326753	-0.0944114573	0.1363615823	0.2307730396
CAGL0L07370g	0.0586485502	-0.0647658069	-0.0602685743	0.1067328824	-0.00611725670000001	-0.00162002410000005	0.1653814326	0.00449723259999994	0.1714986893	0.1670014567
CAGL0L07392g	0.1350882295	-0.128428326	-0.0716600996	-0.00184732940000001	0.00665990349999997	0.0634281299	0.1332409001	0.0567682264	0.1265809966	0.0698127702
CAGL0L07414g	-0.0765285822	0.1829813304	0.36156213	0.0536181969	0.1064527482	0.2850335478	-0.0229103853	0.1785807996	-0.1293631335	-0.3079439331
CAGL0L07436g	0.0731544026	-0.0621161631	-0.0019064935999999	-0.0999345197	0.0110382395000000	0.071247909	-0.0267801170999999	0.0602096695000001	-0.0378183565999999	-0.0980280261
CAGL0L07458g	0.0584919568	-0.0286277187000001	-0.141561365	-0.0325565570000002	0.0298642380999999	-0.0830694082	0.0259353997999999	-0.112933646300000	-0.00392883830000016	0.109004808000000
CAGL0L07480g	-0.9348464045	0.4057443018	0.1337945906	0.9870465541	-0.5291021027	-0.8010518139	0.0522001496000002	-0.2719497112	0.5813022523	0.8532519635
CAGL0L07502g	-0.3252778551	0.0360850323	0.241251731	0.3927131961	-0.2891928228	-0.0840261241	0.0674353410000001	0.2051666987	0.3566281638	0.1514614651
CAGL0L07524g	0.2185114268	0.00185715230000005	-0.145395561100000	-0.2714942744	0.2203685791	0.0731158657	-0.0529828476	-0.1472527134	-0.2733514267	-0.1260987133
CAGL0L07546g	-0.0174588829999999	0.092099857900	-0.5130634277	-0.0385270376999998	0.0746409749	-0.5305223107	-0.0559859206999998	-0.6051632856	-0.130626895600000	0.47453639
CAGL0L07568g	0.0486035674	-0.0755325536000001	-0.1638911625	-0.0522918095000001	-0.0269289862000000	-0.1152875951	-0.00368824210000001	-0.0883586089	0.0232407441	0.111599353
CAGL0L07590g	0.2456645882	-0.3896886738	-0.6391563837	-0.1753831508	-0.1440240856	-0.3934917955	0.0702814373999998	-0.2494677099	0.214305523	0.4637732329
CAGL0L07634g	-0.6120597284	0.7014261518	0.6426244758	-0.0848285795	0.0893664233999999	0.0305647474000000	-0.6968883079	-0.0588016759999999	-0.7862547313	-0.7274530553
CAGL0L07656g	0.326477311	0.6029956505	0.874585833	0.486313682	0.9294729615	1.201063144	0.812790993	0.2715901825	-0.1166819685	-0.388272151
CAGL0L07678g	-0.1379337856	-0.2661840731	-0.4723872236	-0.112395219900000	-0.4041178587	-0.6103210092	-0.2503290055	-0.2062031505	0.153788853200000	0.3599920037
